round_id,player_id,hole_id,shot_id,start_coords,end_coords,club,bearing,rating
1062,302,1,4,"(51.603785537475915, -0.21921689727862942)","(51.603146856065734, -0.2192996015278636)",8-Iron,268.2916030159273,0.9444466522146431
1063,303,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60469841360086, -0.21947195721517374)",Driver,286.97378621432694,0.6903670449105408
1063,303,1,2,"(51.60469841360086, -0.21947195721517374)","(51.604126847978, -0.2194821267215689)",5-Hybrid,277.9728874770731,0.2651682810245472
1063,303,1,3,"(51.604126847978, -0.2194821267215689)","(51.603077285450745, -0.21915225988117548)",7-Iron,282.56166704873397,0.9780230319063465
1064,303,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60538006273006, -0.21979937156451812)",Driver,286.97378621432694,0.16261543857801178
1064,303,1,2,"(51.60538006273006, -0.21979937156451812)","(51.6048268246395, -0.2195053500390805)",5-Hybrid,283.44375549983044,0.254359218008439
1064,303,1,3,"(51.6048268246395, -0.2195053500390805)","(51.60385653693497, -0.21930618234985283)",5-Hybrid,278.4559908366785,0.8883925043334366
1064,303,1,4,"(51.60385653693497, -0.21930618234985283)","(51.60357493763044, -0.21934531441730393)",5-Iron,274.66907541451894,0.2720517992432782
1064,303,1,5,"(51.60357493763044, -0.21934531441730393)","(51.603337851201246, -0.2193367560970493)",LW,281.1510867125962,0.49020354246763087
1064,303,1,6,"(51.603337851201246, -0.2193367560970493)","(51.60328476614347, -0.21931996089670083)",LW,287.9475923283343,0.26734930085256237
1064,303,1,7,"(51.60328476614347, -0.21931996089670083)","(51.60315668713569, -0.2192512883811455)",SW,288.03106065714906,0.7999189303897102
1065,303,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60576060139531, -0.22007159113403474)",Driver,286.97378621432694,0.0012653877877207176
1065,303,1,2,"(51.60576060139531, -0.22007159113403474)","(51.605204334218925, -0.22008345611251678)",Driver,286.99238940175223,0.19211735798224075
1065,303,1,3,"(51.605204334218925, -0.22008345611251678)","(51.6044038009911, -0.21986249911863723)",5-Hybrid,291.2800214796302,0.4935955554279474
1065,303,1,4,"(51.6044038009911, -0.21986249911863723)","(51.60354869404517, -0.21970244439988795)",5-Hybrid,294.50958415324465,0.4278949907988847
1065,303,1,5,"(51.60354869404517, -0.21970244439988795)","(51.603456249069716, -0.21953930753258918)",LW,312.13991033702655,0.36273876782752357
1065,303,1,6,"(51.603456249069716, -0.21953930753258918)","(51.60312174227734, -0.21923638370831985)",LW,305.57774726456967,0.9605151888253636
1066,303,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60508572885977, -0.21987755160655328)",Driver,286.97378621432694,0.4109663241973762
1066,303,1,2,"(51.60508572885977, -0.21987755160655328)","(51.604793102105205, -0.21978707450450727)",5-Hybrid,287.30363720120056,0.10728463831811014
1066,303,1,3,"(51.604793102105205, -0.21978707450450727)","(51.604099291360505, -0.2196939769937531)",5-Hybrid,287.3240261106646,0.48178962123545654
1066,303,1,4,"(51.604099291360505, -0.2196939769937531)","(51.60290188099818, -0.21943895704313482)",5-Hybrid,293.1702843721696,0.7049777456828084
1066,303,1,5,"(51.60290188099818, -0.21943895704313482)","(51.6029906539833, -0.21920117497175276)",LW,34.03130358132131,0.9943808549646653
1067,303,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60519030591386, -0.2199130775640953)",Driver,286.97378621432694,0.26696934227993735
1067,303,1,2,"(51.60519030591386, -0.2199130775640953)","(51.60501210102884, -0.21985830856832286)",5-Hybrid,287.3750738530078,0.06530052339042346
1067,303,1,3,"(51.60501210102884, -0.21985830856832286)","(51.60463933569414, -0.21962609220600596)",5-Hybrid,287.4012650549466,0.15382974653126352
1067,303,1,4,"(51.60463933569414, -0.21962609220600596)","(51.604274371178185, -0.219615799653581)",5-Hybrid,283.57164192073367,0.12788537473005213
1067,303,1,5,"(51.604274371178185, -0.219615799653581)","(51.60363648980713, -0.21925074706063963)",5-Hybrid,286.92358886263605,0.5459200495004608
1067,303,1,6,"(51.60363648980713, -0.21925074706063963)","(51.60304859692072, -0.2194113991154187)",PW,271.1001452359403,0.735156988084368
1067,303,1,7,"(51.60304859692072, -0.2194113991154187)","(51.603050236270505, -0.21940154716357146)",LW,356.06646181197084,0.3584030947274834
1067,303,1,8,"(51.603050236270505, -0.21940154716357146)","(51.60304170500824, -0.21927011212273717)",LW,355.2533693633643,0.9235222343255008
1068,304,1,1,"(51.60576426300037, -0.22007174187974488)","(51.604721725061395, -0.21976451286283882)",Driver,286.97378621432694,0.9639245479564664
1068,304,1,2,"(51.604721725061395, -0.21976451286283882)","(51.60393841041095, -0.219424186421216)",5-Iron,287.31480685761323,0.9875602084690528
1068,304,1,3,"(51.60393841041095, -0.219424186421216)","(51.603374422064334, -0.21933614445027813)",5-Iron,281.59237582373623,0.5355625992974964
1068,304,1,4,"(51.603374422064334, -0.21933614445027813)","(51.60315885057048, -0.2191830428385316)",SW,286.0143368517846,0.8725571983927156
1068,304,1,5,"(51.60315885057048, -0.2191830428385316)","(51.603056115027655, -0.2192361362528245)",SW,245.2877716099943,0.9443162034019154
1069,304,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60455919922113, -0.21974989446914758)",Driver,286.97378621432694,0.9869461388717871
1069,304,1,2,"(51.60455919922113, -0.21974989446914758)","(51.60391603004143, -0.21954793349430443)",5-Iron,288.5428485919118,0.8367908747935588
1069,304,1,3,"(51.60391603004143, -0.21954793349430443)","(51.603116227429624, -0.21931221309449356)",5-Iron,289.34578181212703,0.9785162574995057
1070,304,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60481782682407, -0.21970727102462853)",Driver,286.97378621432694,0.9017947045434792
1070,304,1,2,"(51.60481782682407, -0.21970727102462853)","(51.603998749541034, -0.21947035309307816)",5-Iron,284.72376211091137,0.988454126637388
1070,304,1,3,"(51.603998749541034, -0.21947035309307816)","(51.603147405606, -0.21928501232382397)",5-Iron,283.50962407234215,0.9988131095335977
1071,304,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60472807670848, -0.21966219952467425)",Driver,286.97378621432694,0.9634843517977216
1071,304,1,2,"(51.60472807670848, -0.21966219952467425)","(51.60390106873693, -0.21918582166538988)",5-Iron,284.0407944603395,0.6940208981341831
1071,304,1,3,"(51.60390106873693, -0.21918582166538988)","(51.60341138235043, -0.21908949439195863)",6-Iron,266.4639787194528,0.5462150693680721
1071,304,1,4,"(51.60341138235043, -0.21908949439195863)","(51.60317135057954, -0.21924727535209915)",SW,248.21345644450383,0.8556817046149214
1072,304,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60484375184261, -0.2200089332776668)",Driver,286.97378621432694,0.5729794721861653
1072,304,1,2,"(51.60484375184261, -0.2200089332776668)","(51.60425793044526, -0.21974114401039146)",5-Iron,293.0721089574112,0.7965616680527492
1072,304,1,3,"(51.60425793044526, -0.21974114401039146)","(51.60373358536462, -0.2195635810627417)",5-Iron,292.34329239905344,0.6245537527220038
1072,304,1,4,"(51.60373358536462, -0.2195635810627417)","(51.603155605665364, -0.21913160415025099)",6-Iron,294.96064220426894,0.617485898240369
1072,304,1,5,"(51.603155605665364, -0.21913160415025099)","(51.60314944614998, -0.21913416280358589)",SW,227.83637552819,0.3542530738139286
1072,304,1,6,"(51.60314944614998, -0.21913416280358589)","(51.60301294231557, -0.2192014308194964)",SW,227.00407762984025,0.9925138986211741
1073,305,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60497577790318, -0.21984977701049052)",3-Wood,286.97378621432694,0.7578748208348784
1073,305,1,2,"(51.60497577790318, -0.21984977701049052)","(51.60459547058835, -0.2197473133735223)",6-Iron,287.4779753969563,0.6879659503390553
1073,305,1,3,"(51.60459547058835, -0.2197473133735223)","(51.60377211881406, -0.21974304910983097)",3-Wood,288.05419479605206,0.6687555853097306
1073,305,1,4,"(51.60377211881406, -0.21974304910983097)","(51.60351003383558, -0.2194212750757791)",6-Iron,304.4164799671437,0.6539438557135212
1073,305,1,5,"(51.60351003383558, -0.2194212750757791)","(51.60317624073492, -0.21928121679584092)",PW,291.0393210613854,0.8558977593820256
1073,305,1,6,"(51.60317624073492, -0.21928121679584092)","(51.603153985950435, -0.21927727984078993)",LW,286.7528137267792,0.6380939024727065
1074,305,1,1,"(51.60576426300037, -0.22007174187974488)","(51.604810211809514, -0.21984322986065058)",Driver,286.97378621432694,0.9920981152730389
1074,305,1,2,"(51.604810211809514, -0.21984322986065058)","(51.60435493292169, -0.2195854391574698)",3-Wood,288.8078506355441,0.6929912573795409
1074,305,1,3,"(51.60435493292169, -0.2195854391574698)","(51.603746105952126, -0.2194335053821837)",3-Wood,284.7160546840536,0.8406807482736114
1074,305,1,4,"(51.603746105952126, -0.2194335053821837)","(51.60333204919563, -0.21925943513580629)",6-Iron,285.3166099039024,0.759731773721237
1074,305,1,5,"(51.60333204919563, -0.21925943513580629)","(51.60323541113053, -0.21923966268934209)",LW,273.914327846939,0.6708249687647826
1074,305,1,6,"(51.60323541113053, -0.21923966268934209)","(51.60316932370138, -0.21924181651233476)",LW,270.1247457960021,0.7050459229068607
1075,305,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60529538529253, -0.22004465085981598)",3-Wood,286.97378621432694,0.4501703112739493
1075,305,1,2,"(51.60529538529253, -0.22004465085981598)","(51.604802835913986, -0.21999901739308728)",6-Iron,289.6262347118129,0.5688889716840657
1075,305,1,3,"(51.604802835913986, -0.21999901739308728)","(51.60460730082071, -0.21986231827199648)",6-Iron,293.2780889192802,0.37871817028803956
1075,305,1,4,"(51.60460730082071, -0.21986231827199648)","(51.60394484077258, -0.21952331259227706)",3-Wood,291.6400667629986,0.9439389551689721
1075,305,1,5,"(51.60394484077258, -0.21952331259227706)","(51.60311086979971, -0.21925033957361437)",3-Wood,287.3717668538668,0.9951787905294496
1076,305,1,1,"(51.60576426300037, -0.22007174187974488)","(51.605123730104346, -0.2197992579143697)",Driver,286.97378621432694,0.6061748384649288
1076,305,1,2,"(51.605123730104346, -0.2197992579143697)","(51.60473911263376, -0.21982842024856883)",6-Iron,285.0212397431684,0.6422799409549451
1076,305,1,3,"(51.60473911263376, -0.21982842024856883)","(51.60389687602685, -0.21949717239983954)",3-Wood,289.09102080061086,0.9900052370448077
1076,305,1,4,"(51.60389687602685, -0.21949717239983954)","(51.603537286345855, -0.21930269940059696)",3-Wood,286.69366814304584,0.5057691812973297
1076,305,1,5,"(51.603537286345855, -0.21930269940059696)","(51.60337167216876, -0.21931859886013452)",PW,277.2268459072815,0.3809966003980622
1076,305,1,6,"(51.60337167216876, -0.21931859886013452)","(51.60313583317542, -0.21917494633432733)",LW,283.33223341274754,0.8984507003895755
1076,305,1,7,"(51.60313583317542, -0.21917494633432733)","(51.60307094669503, -0.2192490262433722)",LW,237.0226516008545,0.9328106051742443
1077,305,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60569515224896, -0.22005247307281367)",Driver,286.97378621432694,0.03128341044547032
1077,305,1,2,"(51.60569515224896, -0.22005247307281367)","(51.60548997251976, -0.21998732195119977)",Driver,287.0097760972343,0.0938655827737842
1077,305,1,3,"(51.60548997251976, -0.21998732195119977)","(51.604928565735875, -0.21968926708396846)",6-Iron,286.9588576456182,0.7051756660774564
1077,305,1,4,"(51.604928565735875, -0.21968926708396846)","(51.60453331874013, -0.21968799823991608)",6-Iron,283.3813116426457,0.6839791911403832
1077,305,1,5,"(51.60453331874013, -0.21968799823991608)","(51.60435624434123, -0.21964307541968678)",3-Wood,286.6923293050746,0.0888152418258835
1077,305,1,6,"(51.60435624434123, -0.21964307541968678)","(51.60386923579158, -0.2194441689287169)",3-Wood,287.0175016570605,0.7120530145522885
1077,305,1,7,"(51.60386923579158, -0.2194441689287169)","(51.60332104222557, -0.21909870950186444)",3-Wood,283.8301231650848,0.589662434671927
1077,305,1,8,"(51.60332104222557, -0.21909870950186444)","(51.60311447243616, -0.2192101644909096)",LW,243.69678775828802,0.8847656503969703
1078,306,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60442504138197, -0.21966546824135547)",Driver,286.97378621432694,0.9958998789334919
1078,306,1,2,"(51.60442504138197, -0.21966546824135547)","(51.603359891485724, -0.21935740380138333)",3-Wood,287.0679272239762,0.63333267325963
1078,306,1,3,"(51.603359891485724, -0.21935740380138333)","(51.60322520166908, -0.21930939188644455)",LW,290.08819675491384,0.48762442169262993
1078,306,1,4,"(51.60322520166908, -0.21930939188644455)","(51.603028284318604, -0.21929700991632142)",LW,290.42156645002774,0.9862062719380094
1079,306,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60555070447176, -0.220058524485581)",3-Wood,286.97378621432694,0.06339070828248997
1079,306,1,2,"(51.60555070447176, -0.220058524485581)","(51.60443480426875, -0.21966694544291618)",Driver,288.0508927584975,0.9004810124122526
1079,306,1,3,"(51.60443480426875, -0.21966694544291618)","(51.60394682474867, -0.21936372084088415)",3-Wood,287.010972526387,0.17020873984472595
1079,306,1,4,"(51.60394682474867, -0.21936372084088415)","(51.6036285851521, -0.2193396163865458)",8-Iron,277.78936716389785,0.1807919608927273
1079,306,1,5,"(51.6036285851521, -0.2193396163865458)","(51.603273114393865, -0.21929117486529423)",SW,279.6270014679985,0.611850422463017
1079,306,1,6,"(51.603273114393865, -0.21929117486529423)","(51.60309201917472, -0.21925260597983368)",LW,282.3950985471744,0.9000373877658199
1080,306,1,1,"(51.60576426300037, -0.22007174187974488)","(51.604577834491856, -0.21968406721252665)",3-Wood,286.97378621432694,0.9533473531081836
1080,306,1,2,"(51.604577834491856, -0.21968406721252665)","(51.6034817189907, -0.21941442378181206)",3-Wood,286.1010782942209,0.6174588736383515
1080,306,1,3,"(51.6034817189907, -0.21941442378181206)","(51.60309078017163, -0.2192672734521333)",LW,291.49110357792654,0.9430954189495129
1081,306,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60483845146493, -0.21974377965916242)",Driver,286.97378621432694,0.6665091044757687
1081,306,1,2,"(51.60483845146493, -0.21974377965916242)","(51.60410532662179, -0.2195052262481835)",3-Wood,285.64457531796006,0.2955631222901566
1081,306,1,3,"(51.60410532662179, -0.2195052262481835)","(51.603909322112024, -0.2194459847360123)",6-Iron,283.9784914670152,0.08400740384042381
1081,306,1,4,"(51.603909322112024, -0.2194459847360123)","(51.603079737560535, -0.21926111685743976)",7-Iron,283.3305118884779,0.984768102385452
1082,306,1,1,"(51.60576426300037, -0.22007174187974488)","(51.6045823658202, -0.21969590211609513)",3-Wood,286.97378621432694,0.9482493115279549
1082,306,1,2,"(51.6045823658202, -0.21969590211609513)","(51.60323596219813, -0.21937712663365191)",3-Wood,286.4606430960555,0.7183117806117958
1082,306,1,3,"(51.60323596219813, -0.21937712663365191)","(51.6030599514682, -0.2191652592965581)",LW,304.6926373924415,0.9906149784932214
1083,306,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60462033285482, -0.2196976611353394)",3-Wood,286.97378621432694,0.9226101238220703
1083,306,1,2,"(51.60462033285482, -0.2196976611353394)","(51.60352472988431, -0.219430624696442)",3-Wood,286.14537578175725,0.8022408060246056
1083,306,1,3,"(51.60352472988431, -0.219430624696442)","(51.60318052199106, -0.21928809117528983)",SW,291.4164801381802,0.8532652980395461
1083,306,1,4,"(51.60318052199106, -0.21928809117528983)","(51.602967193613026, -0.21921597943777194)",LW,288.77149273032677,0.9915066542113979
1084,307,1,1,"(51.60576426300037, -0.22007174187974488)","(51.605017848217734, -0.21983269090604954)",3-Wood,286.97378621432694,0.1863276765667488
1084,307,1,2,"(51.605017848217734, -0.21983269090604954)","(51.6036656299681, -0.21935457388854215)",3-Wood,286.6763686939031,0.8358476652568878
1084,307,1,3,"(51.6036656299681, -0.21935457388854215)","(51.60306892758992, -0.2192750545180804)",LW,280.39338834324604,0.9994393283450882
1085,307,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60427368688565, -0.22000293367983467)",Driver,286.97378621432694,0.36777707317877306
1085,307,1,2,"(51.60427368688565, -0.22000293367983467)","(51.60320075001941, -0.21932418401691242)",7-Iron,301.69216535884766,0.7327114188137891
1085,307,1,3,"(51.60320075001941, -0.21932418401691242)","(51.60308758093093, -0.2192707962005357)",LW,297.3860130316316,0.8647374592950172
1086,307,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60487047658899, -0.2197794954552353)",Driver,286.97378621432694,0.2017520563910564
1086,307,1,2,"(51.60487047658899, -0.2197794954552353)","(51.603162104845275, -0.21933672015049663)",3-Wood,286.4165749791055,0.7243051032127051
1086,307,1,3,"(51.603162104845275, -0.21933672015049663)","(51.60309620772053, -0.21927223885445904)",LW,307.8746741700917,0.8249590791003698
1087,307,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60419208930157, -0.21962654506904544)",Driver,286.97378621432694,0.8638389546586257
1087,307,1,2,"(51.60419208930157, -0.21962654506904544)","(51.60317075463356, -0.21930442127710154)",7-Iron,288.5334131514829,0.9319276357884128
